ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-06-07T22:00:00.033661191Z,2026-06-07T22:00:00.000000000Z,0,1,42140864,T,N,0,7368.000000000,173,0,20596,4977,ESM6
2026-06-07T22:00:00.036500609Z,2026-06-07T22:00:00.000000000Z,0,1,42140870,T,N,0,7429.750000000,1,0,14791,4978,ESU6
2026-06-07T22:00:00.037436579Z,2026-06-07T22:00:00.033631957Z,0,1,42140864,T,A,0,7368.000000000,1,0,13074,4986,ESM6
2026-06-07T22:00:00.042541457Z,2026-06-07T22:00:00.040366043Z,0,1,42140864,T,A,0,7368.000000000,1,0,12772,5101,ESM6
2026-06-07T22:00:00.043528017Z,2026-06-07T22:00:00.042168785Z,0,1,42140864,T,B,0,7368.500000000,2,0,13509,5103,ESM6
2026-06-07T22:00:00.044784209Z,2026-06-07T22:00:00.042267163Z,0,1,42140864,T,B,0,7368.500000000,1,0,14212,5105,ESM6
2026-06-07T22:00:00.044784209Z,2026-06-07T22:00:00.042267163Z,0,1,42140864,T,B,0,7368.750000000,2,0,14212,5105,ESM6
2026-06-07T22:00:00.045424841Z,2026-06-07T22:00:00.044041375Z,0,1,42140864,T,B,0,7368.750000000,2,0,12882,5109,ESM6
2026-06-07T22:00:00.057013644Z,2026-06-07T22:00:00.055798443Z,0,1,42140864,T,A,0,7368.250000000,2,0,12808,5130,ESM6
2026-06-07T22:00:00.057645157Z,2026-06-07T22:00:00.056083781Z,0,1,42140864,T,B,0,7368.750000000,6,0,12952,5132,ESM6
2026-06-07T22:00:00.059290991Z,2026-06-07T22:00:00.056171349Z,0,1,42140864,T,B,0,7368.750000000,2,0,12919,5134,ESM6
2026-06-07T22:00:00.059290991Z,2026-06-07T22:00:00.056171349Z,0,1,42140864,T,B,0,7369.000000000,2,0,12919,5134,ESM6
2026-06-07T22:00:00.059290991Z,2026-06-07T22:00:00.056171349Z,0,1,42140864,T,B,0,7369.500000000,3,0,12919,5134,ESM6
2026-06-07T22:00:00.059635057Z,2026-06-07T22:00:00.056344083Z,0,1,42140864,T,B,0,7370.000000000,5,0,12789,5136,ESM6
2026-06-07T22:00:00.064174295Z,2026-06-07T22:00:00.059364687Z,0,1,42140864,T,B,0,7368.750000000,1,0,13770,5153,ESM6
2026-06-07T22:00:00.064174295Z,2026-06-07T22:00:00.059364687Z,0,1,42140864,T,B,0,7369.500000000,1,0,13770,5153,ESM6
2026-06-07T22:00:00.064174295Z,2026-06-07T22:00:00.059364687Z,0,1,42140864,T,B,0,7369.750000000,2,0,13770,5153,ESM6
2026-06-07T22:00:00.064174295Z,2026-06-07T22:00:00.059364687Z,0,1,42140864,T,B,0,7370.000000000,14,0,13770,5153,ESM6
2026-06-07T22:00:00.064174295Z,2026-06-07T22:00:00.059364687Z,0,1,42140864,T,B,0,7370.250000000,2,0,13770,5153,ESM6
2026-06-07T22:00:00.099845651Z,2026-06-07T22:00:00.098345317Z,0,1,42140864,T,B,0,7369.250000000,1,0,12986,5239,ESM6
2026-06-07T22:00:00.108541587Z,2026-06-07T22:00:00.107119697Z,0,1,42140864,T,B,0,7369.250000000,1,0,12809,5254,ESM6
2026-06-07T22:00:00.109546579Z,2026-06-07T22:00:00.108149387Z,0,1,42140864,T,B,0,7369.500000000,3,0,12803,5257,ESM6
2026-06-07T22:00:00.112341127Z,2026-06-07T22:00:00.111084305Z,0,1,42140864,T,B,0,7369.500000000,2,0,12892,5269,ESM6
2026-06-07T22:00:00.114681006Z,2026-06-07T22:00:00.113309777Z,0,1,42140864,T,A,0,7369.500000000,1,0,12815,5282,ESM6
2026-06-07T22:00:00.115495151Z,2026-06-07T22:00:00.113310541Z,0,1,42140864,T,A,0,7369.250000000,2,0,14468,5284,ESM6
2026-06-07T22:00:00.116239350Z,2026-06-07T22:00:00.113332565Z,0,1,42140864,T,B,0,7369.500000000,1,0,13117,5286,ESM6
2026-06-07T22:00:00.117199953Z,2026-06-07T22:00:00.113593713Z,0,1,42140864,T,B,0,7370.000000000,1,0,12851,5288,ESM6
2026-06-07T22:00:00.118220917Z,2026-06-07T22:00:00.115414867Z,0,1,42140864,T,B,0,7369.750000000,1,0,13282,5296,ESM6
2026-06-07T22:00:00.119250732Z,2026-06-07T22:00:00.117190367Z,0,1,42140864,T,A,0,7369.500000000,1,0,13028,5303,ESM6
2026-06-07T22:00:00.120336876Z,2026-06-07T22:00:00.118199341Z,0,1,42140864,T,B,0,7369.500000000,1,0,12861,5305,ESM6
2026-06-07T22:00:00.121367326Z,2026-06-07T22:00:00.118359711Z,0,1,42140864,T,A,0,7369.500000000,1,0,12717,5313,ESM6
2026-06-07T22:00:00.122662107Z,2026-06-07T22:00:00.121355031Z,0,1,42140864,T,A,0,7369.500000000,2,0,12806,5328,ESM6
2026-06-07T22:00:00.123330001Z,2026-06-07T22:00:00.121547463Z,0,1,42140864,T,B,0,7369.750000000,1,0,13298,5334,ESM6
2026-06-07T22:00:00.123954640Z,2026-06-07T22:00:00.121695249Z,0,1,42140864,T,A,0,7369.500000000,1,0,13908,5336,ESM6
2026-06-07T22:00:00.124778182Z,2026-06-07T22:00:00.123044037Z,0,1,42140864,T,A,0,7369.250000000,1,0,13222,5338,ESM6
2026-06-07T22:00:00.125591700Z,2026-06-07T22:00:00.123716949Z,0,1,42140864,T,A,0,7369.500000000,1,0,15397,5341,ESM6
2026-06-07T22:00:00.126560213Z,2026-06-07T22:00:00.124809305Z,0,1,42140864,T,B,0,7369.500000000,1,0,12858,5352,ESM6
2026-06-07T22:00:00.127150926Z,2026-06-07T22:00:00.125003159Z,0,1,42140864,T,B,0,7369.500000000,1,0,12810,5354,ESM6
2026-06-07T22:00:00.128370103Z,2026-06-07T22:00:00.125853145Z,0,1,42140864,T,A,0,7369.500000000,1,0,13227,5360,ESM6
2026-06-07T22:00:00.129195334Z,2026-06-07T22:00:00.125856427Z,0,1,42140864,T,A,0,7369.250000000,1,0,13086,5362,ESM6
2026-06-07T22:00:00.130628673Z,2026-06-07T22:00:00.127500969Z,0,1,42140864,T,A,0,7369.500000000,2,0,12904,5370,ESM6
2026-06-07T22:00:00.131202378Z,2026-06-07T22:00:00.127653853Z,0,1,42140864,T,B,0,7369.750000000,1,0,13046,5372,ESM6
2026-06-07T22:00:00.131683121Z,2026-06-07T22:00:00.127654159Z,0,1,42140864,T,A,0,7369.250000000,1,0,13121,5374,ESM6
2026-06-07T22:00:00.132567849Z,2026-06-07T22:00:00.129496051Z,0,1,42140864,T,B,0,7369.500000000,1,0,12890,5382,ESM6
2026-06-07T22:00:00.134498289Z,2026-06-07T22:00:00.130349529Z,0,1,42140864,T,A,0,7369.250000000,2,0,14008,5384,ESM6
2026-06-07T22:00:00.134498289Z,2026-06-07T22:00:00.130349529Z,0,1,42140864,T,A,0,7369.000000000,4,0,14008,5384,ESM6
2026-06-07T22:00:00.134498289Z,2026-06-07T22:00:00.130349529Z,0,1,42140864,T,A,0,7368.750000000,4,0,14008,5384,ESM6
2026-06-07T22:00:00.135712856Z,2026-06-07T22:00:00.131484315Z,0,1,42140864,T,A,0,7369.500000000,2,0,13275,5388,ESM6
2026-06-07T22:00:00.135712856Z,2026-06-07T22:00:00.131484315Z,0,1,42140864,T,A,0,7369.250000000,1,0,13275,5388,ESM6
2026-06-07T22:00:00.136309561Z,2026-06-07T22:00:00.131815365Z,0,1,42140864,T,B,0,7369.250000000,1,0,12751,5391,ESM6
2026-06-07T22:00:00.136981967Z,2026-06-07T22:00:00.131824197Z,0,1,42140864,T,B,0,7369.250000000,1,0,12651,5394,ESM6
2026-06-07T22:00:00.137645543Z,2026-06-07T22:00:00.132580145Z,0,1,42140864,T,B,0,7369.250000000,1,0,13024,5396,ESM6
2026-06-07T22:00:00.139232417Z,2026-06-07T22:00:00.134314657Z,0,1,42140864,T,B,0,7369.500000000,2,0,13607,5399,ESM6
2026-06-07T22:00:00.139232417Z,2026-06-07T22:00:00.134314657Z,0,1,42140864,T,B,0,7369.750000000,1,0,13607,5399,ESM6
2026-06-07T22:00:00.139861548Z,2026-06-07T22:00:00.134531377Z,0,1,42140864,T,A,0,7369.500000000,1,0,12717,5401,ESM6
2026-06-07T22:00:00.141029039Z,2026-06-07T22:00:00.136998927Z,0,1,42140864,T,A,0,7369.250000000,1,0,12867,5412,ESM6
2026-06-07T22:00:00.142171265Z,2026-06-07T22:00:00.139284723Z,0,1,42140864,T,B,0,7369.500000000,1,0,12596,5420,ESM6
2026-06-07T22:00:00.143098558Z,2026-06-07T22:00:00.139286663Z,0,1,42140864,T,B,0,7369.500000000,1,0,13497,5422,ESM6
2026-06-07T22:00:00.144116028Z,2026-06-07T22:00:00.141108803Z,0,1,42140864,T,A,0,7369.250000000,1,0,12812,5429,ESM6
2026-06-07T22:00:00.145005133Z,2026-06-07T22:00:00.142126411Z,0,1,42140864,T,A,0,7369.250000000,2,0,13166,5431,ESM6
2026-06-07T22:00:00.145543684Z,2026-06-07T22:00:00.142152347Z,0,1,42140864,T,B,0,7369.500000000,2,0,12493,5433,ESM6
2026-06-07T22:00:00.147761035Z,2026-06-07T22:00:00.146452499Z,0,1,42140864,T,A,0,7369.500000000,1,0,13207,5463,ESM6
2026-06-07T22:00:00.149045889Z,2026-06-07T22:00:00.147968925Z,0,1,42140864,T,A,0,7369.250000000,1,0,12860,5472,ESM6
2026-06-07T22:00:00.152782014Z,2026-06-07T22:00:00.151794759Z,0,1,42140864,T,A,0,7369.000000000,1,0,13461,5475,ESM6
2026-06-07T22:00:00.154024900Z,2026-06-07T22:00:00.152788489Z,0,1,42140864,T,A,0,7369.000000000,1,0,13249,5480,ESM6
2026-06-07T22:00:00.154893251Z,2026-06-07T22:00:00.153202443Z,0,1,42140864,T,B,0,7369.250000000,1,0,12789,5483,ESM6
2026-06-07T22:00:00.156127401Z,2026-06-07T22:00:00.154942425Z,0,1,42140864,T,B,0,7369.250000000,2,0,12666,5490,ESM6
2026-06-07T22:00:00.156993506Z,2026-06-07T22:00:00.155254679Z,0,1,42140864,T,A,0,7369.000000000,2,0,12865,5493,ESM6
2026-06-07T22:00:00.157837475Z,2026-06-07T22:00:00.156054881Z,0,1,42140864,T,B,0,7369.000000000,1,0,12868,5496,ESM6
2026-06-07T22:00:00.164015636Z,2026-06-07T22:00:00.162868971Z,0,1,42140864,T,A,0,7369.000000000,1,0,12453,5526,ESM6
2026-06-07T22:00:00.175400028Z,2026-06-07T22:00:00.172838249Z,0,1,42140864,T,B,0,7369.250000000,2,0,13951,5549,ESM6
2026-06-07T22:00:00.213143379Z,2026-06-07T22:00:00.196598515Z,0,1,42140864,T,B,0,7369.500000000,6,0,13947,5562,ESM6
2026-06-07T22:00:00.213809969Z,2026-06-07T22:00:00.197096427Z,0,1,42140864,T,B,0,7369.500000000,1,0,12733,5564,ESM6
2026-06-07T22:00:00.214575951Z,2026-06-07T22:00:00.208354239Z,0,1,42140864,T,B,0,7369.500000000,1,0,14013,5566,ESM6
2026-06-07T22:00:00.215462119Z,2026-06-07T22:00:00.210893961Z,0,1,42140864,T,A,0,7369.250000000,1,0,12970,5568,ESM6
2026-06-07T22:00:00.217351742Z,2026-06-07T22:00:00.213985621Z,0,1,42140864,T,A,0,7369.500000000,2,0,13635,5586,ESM6
2026-06-07T22:00:00.218016700Z,2026-06-07T22:00:00.214670339Z,0,1,42140864,T,B,0,7369.750000000,4,0,13794,5588,ESM6
2026-06-07T22:00:00.218269551Z,2026-06-07T22:00:00.214673509Z,0,1,42140864,T,A,0,7369.500000000,1,0,12610,5590,ESM6
2026-06-07T22:00:00.218851990Z,2026-06-07T22:00:00.215388357Z,0,1,42140864,T,A,0,7369.500000000,1,0,13573,5592,ESM6
2026-06-07T22:00:00.219286770Z,2026-06-07T22:00:00.215388533Z,0,1,42140864,T,A,0,7369.500000000,1,0,12626,5594,ESM6
2026-06-07T22:00:00.220102057Z,2026-06-07T22:00:00.218028599Z,0,1,42140864,T,B,0,7369.750000000,1,0,63237,5602,ESM6
2026-06-07T22:00:00.220600596Z,2026-06-07T22:00:00.218033763Z,0,1,42140864,T,B,0,7369.750000000,2,0,12376,5604,ESM6
2026-06-07T22:00:00.221048068Z,2026-06-07T22:00:00.218220609Z,0,1,42140864,T,A,0,7369.500000000,2,0,13568,5606,ESM6
2026-06-07T22:00:00.221917092Z,2026-06-07T22:00:00.220219953Z,0,1,42140864,T,A,0,7369.500000000,1,0,13217,5613,ESM6
2026-06-07T22:00:00.223005828Z,2026-06-07T22:00:00.221966327Z,0,1,42140864,T,A,0,7369.500000000,1,0,13023,5631,ESM6
2026-06-07T22:00:00.223419299Z,2026-06-07T22:00:00.221972645Z,0,1,42140864,T,A,0,7369.500000000,1,0,12368,5633,ESM6
2026-06-07T22:00:00.224179943Z,2026-06-07T22:00:00.222169551Z,0,1,42140864,T,B,0,7369.500000000,1,0,13311,5639,ESM6
2026-06-07T22:00:00.225230455Z,2026-06-07T22:00:00.224346543Z,0,1,42140864,T,B,0,7369.500000000,1,0,12697,5656,ESM6
2026-06-07T22:00:00.225983958Z,2026-06-07T22:00:00.225133921Z,0,1,42140864,T,A,0,7369.500000000,1,0,12928,5660,ESM6
2026-06-07T22:00:00.226427110Z,2026-06-07T22:00:00.225212557Z,0,1,42140864,T,B,0,7369.500000000,1,0,12918,5662,ESM6
2026-06-07T22:00:00.227394336Z,2026-06-07T22:00:00.225259847Z,0,1,42140864,T,A,0,7369.500000000,1,0,12888,5664,ESM6
2026-06-07T22:00:00.229975718Z,2026-06-07T22:00:00.228993911Z,0,1,42140864,T,A,0,7369.250000000,4,0,12784,5684,ESM6
2026-06-07T22:00:00.234060228Z,2026-06-07T22:00:00.233121865Z,0,1,42140864,T,A,0,7369.000000000,4,0,12993,5699,ESM6
2026-06-07T22:00:00.234860961Z,2026-06-07T22:00:00.234063915Z,0,1,42140864,T,A,0,7369.000000000,1,0,12779,5702,ESM6
2026-06-07T22:00:00.235342375Z,2026-06-07T22:00:00.234075295Z,0,1,42140864,T,A,0,7369.000000000,1,0,12398,5704,ESM6
2026-06-07T22:00:00.236730291Z,2026-06-07T22:00:00.235706993Z,0,1,42140864,T,A,0,7368.750000000,2,0,12576,5711,ESM6
2026-06-07T22:00:00.237751543Z,2026-06-07T22:00:00.236680801Z,0,1,42140864,T,A,0,7368.750000000,1,0,12244,5714,ESM6
2026-06-07T22:00:00.238488574Z,2026-06-07T22:00:00.237723289Z,0,1,42140864,T,A,0,7368.750000000,1,0,12387,5717,ESM6
2026-06-07T22:00:00.239367599Z,2026-06-07T22:00:00.238462361Z,0,1,42140864,T,A,0,7368.750000000,1,0,13069,5719,ESM6
2026-06-07T22:00:00.239878484Z,2026-06-07T22:00:00.238502219Z,0,1,42140864,T,A,0,7368.750000000,2,0,12439,5721,ESM6
2026-06-07T22:00:00.240985096Z,2026-06-07T22:00:00.239903105Z,0,1,42140864,T,A,0,7368.500000000,3,0,12523,5727,ESM6
2026-06-07T22:00:00.256658718Z,2026-06-07T22:00:00.255518491Z,0,1,42140864,T,B,0,7368.500000000,8,0,12620,5779,ESM6
2026-06-07T22:00:00.257213607Z,2026-06-07T22:00:00.255645821Z,0,1,42140864,T,B,0,7368.500000000,5,0,12646,5781,ESM6
2026-06-07T22:00:00.257545615Z,2026-06-07T22:00:00.256611039Z,0,1,42140864,T,B,0,7368.250000000,1,0,12347,5783,ESM6
2026-06-07T22:00:00.258102060Z,2026-06-07T22:00:00.256667101Z,0,1,42140864,T,B,0,7368.500000000,1,0,12592,5785,ESM6
2026-06-07T22:00:00.259063814Z,2026-06-07T22:00:00.258227493Z,0,1,42140864,T,A,0,7368.500000000,1,0,12559,5799,ESM6
2026-06-07T22:00:00.271234099Z,2026-06-07T22:00:00.270419477Z,0,1,42140864,T,B,0,7368.750000000,1,0,12578,5811,ESM6
2026-06-07T22:00:00.271936666Z,2026-06-07T22:00:00.270419655Z,0,1,42140864,T,B,0,7368.750000000,1,0,13122,5813,ESM6
2026-06-07T22:00:00.272770345Z,2026-06-07T22:00:00.272027121Z,0,1,42140864,T,A,0,7368.750000000,1,0,12480,5821,ESM6
2026-06-07T22:00:00.273477751Z,2026-06-07T22:00:00.272749545Z,0,1,42140864,T,A,0,7368.750000000,1,0,12463,5827,ESM6
2026-06-07T22:00:00.274517089Z,2026-06-07T22:00:00.273497815Z,0,1,42140864,T,A,0,7368.500000000,4,0,12659,5832,ESM6
2026-06-07T22:00:00.287101540Z,2026-06-07T22:00:00.286030643Z,0,1,42140864,T,A,0,7368.250000000,2,0,12727,5858,ESM6
2026-06-07T22:00:00.289256295Z,2026-06-07T22:00:00.288376971Z,0,1,42140864,T,B,0,7368.250000000,1,0,12976,5874,ESM6
2026-06-07T22:00:00.291185583Z,2026-06-07T22:00:00.289688063Z,0,1,42140864,T,A,0,7368.250000000,3,0,12715,5886,ESM6
2026-06-07T22:00:00.297632627Z,2026-06-07T22:00:00.296786145Z,0,1,42140864,T,B,0,7368.750000000,1,0,13682,5915,ESM6
2026-06-07T22:00:00.304866329Z,2026-06-07T22:00:00.301731081Z,0,1,42140864,T,A,0,7368.750000000,4,0,19180,5941,ESM6
2026-06-07T22:00:00.304866329Z,2026-06-07T22:00:00.301731081Z,0,1,42140864,T,A,0,7368.500000000,6,0,19180,5941,ESM6
2026-06-07T22:00:00.304866329Z,2026-06-07T22:00:00.301731081Z,0,1,42140864,T,A,0,7368.250000000,4,0,19180,5941,ESM6
2026-06-07T22:00:00.306745009Z,2026-06-07T22:00:00.305435425Z,0,1,42140864,T,A,0,7368.500000000,2,0,12819,5961,ESM6
2026-06-07T22:00:00.322673036Z,2026-06-07T22:00:00.321673133Z,0,1,42140864,T,B,0,7369.000000000,1,0,12909,5990,ESM6
2026-06-07T22:00:00.325733876Z,2026-06-07T22:00:00.324787083Z,0,1,42140864,T,B,0,7369.250000000,1,0,13016,6008,ESM6
2026-06-07T22:00:00.326308617Z,2026-06-07T22:00:00.325230335Z,0,1,42140864,T,A,0,7369.000000000,1,0,12582,6010,ESM6
2026-06-07T22:00:00.326986380Z,2026-06-07T22:00:00.326154293Z,0,1,42140864,T,A,0,7369.000000000,1,0,12832,6012,ESM6
2026-06-07T22:00:00.329747273Z,2026-06-07T22:00:00.328071791Z,0,1,42140864,T,A,0,7368.750000000,3,0,12567,6043,ESM6
2026-06-07T22:00:00.337823697Z,2026-06-07T22:00:00.336900755Z,0,1,42140864,T,A,0,7368.500000000,2,0,12836,6067,ESM6
2026-06-07T22:00:00.339148678Z,2026-06-07T22:00:00.338153711Z,0,1,42140864,T,A,0,7368.250000000,2,0,12729,6080,ESM6
2026-06-07T22:00:00.344117225Z,2026-06-07T22:00:00.343213919Z,0,1,42140864,T,B,0,7368.250000000,3,0,12824,6104,ESM6
2026-06-07T22:00:00.345934833Z,2026-06-07T22:00:00.344916673Z,0,1,42140864,T,B,0,7368.500000000,6,0,13752,6109,ESM6
2026-06-07T22:00:00.347049123Z,2026-06-07T22:00:00.346173763Z,0,1,42140864,T,A,0,7368.500000000,1,0,12978,6128,ESM6
2026-06-07T22:00:00.347510801Z,2026-06-07T22:00:00.346191709Z,0,1,42140864,T,A,0,7368.250000000,2,0,13593,6130,ESM6
2026-06-07T22:00:00.349385679Z,2026-06-07T22:00:00.348664427Z,0,1,42140864,T,A,0,7368.250000000,1,0,12513,6144,ESM6
2026-06-07T22:00:00.350699985Z,2026-06-07T22:00:00.349998133Z,0,1,42140864,T,B,0,7368.500000000,1,0,12620,6156,ESM6
2026-06-07T22:00:00.351596867Z,2026-06-07T22:00:00.350862941Z,0,1,42140864,T,A,0,7368.500000000,1,0,12349,6164,ESM6
2026-06-07T22:00:00.372089611Z,2026-06-07T22:00:00.371182237Z,0,1,42140864,T,B,0,7368.500000000,1,0,12583,6192,ESM6
2026-06-07T22:00:00.378381007Z,2026-06-07T22:00:00.377549657Z,0,1,42140864,T,A,0,7368.250000000,1,0,12358,6203,ESM6
2026-06-07T22:00:00.380753371Z,2026-06-07T22:00:00.379547217Z,0,1,42140864,T,B,0,7368.250000000,5,0,12522,6214,ESM6
2026-06-07T22:00:00.381883942Z,2026-06-07T22:00:00.380783661Z,0,1,42140864,T,B,0,7368.500000000,1,0,13051,6218,ESM6
2026-06-07T22:00:00.382861631Z,2026-06-07T22:00:00.382052899Z,0,1,42140864,T,B,0,7368.750000000,1,0,12719,6232,ESM6
2026-06-07T22:00:00.385397505Z,2026-06-07T22:00:00.384707969Z,0,1,42140864,T,A,0,7368.750000000,1,0,12867,6253,ESM6
2026-06-07T22:00:00.392624803Z,2026-06-07T22:00:00.391951503Z,0,1,42140864,T,B,0,7368.750000000,1,0,12394,6264,ESM6
2026-06-07T22:00:00.393315678Z,2026-06-07T22:00:00.392610497Z,0,1,42140864,T,B,0,7368.750000000,1,0,12290,6266,ESM6
2026-06-07T22:00:00.399412819Z,2026-06-07T22:00:00.398282579Z,0,1,42140864,T,A,0,7368.500000000,9,0,13128,6270,ESM6
2026-06-07T22:00:00.400237244Z,2026-06-07T22:00:00.399634989Z,0,1,42140864,T,A,0,7368.250000000,1,0,13062,6278,ESM6
2026-06-07T22:00:00.430467527Z,2026-06-07T22:00:00.429748373Z,0,1,42140864,T,B,0,7368.500000000,1,0,12923,6321,ESM6
2026-06-07T22:00:00.447736318Z,2026-06-07T22:00:00.446958691Z,0,1,42140864,T,A,0,7368.500000000,1,0,12611,6347,ESM6
2026-06-07T22:00:00.466843815Z,2026-06-07T22:00:00.466035879Z,0,1,42140864,T,A,0,7368.250000000,3,0,12422,6366,ESM6
2026-06-07T22:00:00.467501495Z,2026-06-07T22:00:00.466850327Z,0,1,42140864,T,A,0,7368.000000000,1,0,12670,6371,ESM6
2026-06-07T22:00:00.468115595Z,2026-06-07T22:00:00.466852455Z,0,1,42140864,T,A,0,7368.000000000,35,0,12736,6373,ESM6
2026-06-07T22:00:00.468931726Z,2026-06-07T22:00:00.468121867Z,0,1,42140864,T,A,0,7367.750000000,2,0,12759,6389,ESM6
2026-06-07T22:00:00.478034910Z,2026-06-07T22:00:00.476999405Z,0,1,42140864,T,B,0,7367.750000000,1,0,13148,6438,ESM6
2026-06-07T22:00:00.491627265Z,2026-06-07T22:00:00.490846723Z,0,1,42140864,T,A,0,7367.500000000,1,0,12636,6448,ESM6
2026-06-07T22:00:00.492650053Z,2026-06-07T22:00:00.492010421Z,0,1,42140864,T,A,0,7367.500000000,1,0,12488,6454,ESM6
2026-06-07T22:00:00.497228823Z,2026-06-07T22:00:00.496594165Z,0,1,42140864,T,A,0,7367.500000000,3,0,13133,6457,ESM6
2026-06-07T22:00:00.502195931Z,2026-06-07T22:00:00.501433985Z,0,1,42140864,T,A,0,7367.250000000,1,0,12810,6492,ESM6
2026-06-07T22:00:00.572629459Z,2026-06-07T22:00:00.571640783Z,0,1,42140864,T,B,0,7367.000000000,7,0,12624,6557,ESM6
2026-06-07T22:00:00.590549823Z,2026-06-07T22:00:00.589835595Z,0,1,42140864,T,B,0,7367.500000000,1,0,12716,6577,ESM6
2026-06-07T22:00:00.591389934Z,2026-06-07T22:00:00.590748631Z,0,1,42140864,T,B,0,7367.500000000,1,0,12516,6587,ESM6
2026-06-07T22:00:00.606284556Z,2026-06-07T22:00:00.605611659Z,0,1,42140864,T,B,0,7368.000000000,1,0,12530,6614,ESM6
2026-06-07T22:00:00.607128909Z,2026-06-07T22:00:00.606293441Z,0,1,42140864,T,B,0,7368.000000000,2,0,12631,6623,ESM6
2026-06-07T22:00:00.607598439Z,2026-06-07T22:00:00.606487315Z,0,1,42140864,T,A,0,7367.750000000,2,0,12704,6625,ESM6
2026-06-07T22:00:00.608487852Z,2026-06-07T22:00:00.607740791Z,0,1,42140864,T,B,0,7368.000000000,1,0,12911,6644,ESM6
2026-06-07T22:00:00.609702515Z,2026-06-07T22:00:00.609037749Z,0,1,42140864,T,B,0,7368.000000000,1,0,12394,6655,ESM6
2026-06-07T22:00:00.625893589Z,2026-06-07T22:00:00.624615257Z,0,1,42140864,T,B,0,7368.250000000,6,0,12554,6660,ESM6
2026-06-07T22:00:00.627109251Z,2026-06-07T22:00:00.626005623Z,0,1,42140864,T,B,0,7368.500000000,2,0,12389,6671,ESM6
2026-06-07T22:00:00.663516812Z,2026-06-07T22:00:00.662661887Z,0,1,42140864,T,A,0,7368.250000000,1,0,13044,6736,ESM6
2026-06-07T22:00:00.666394314Z,2026-06-07T22:00:00.665773015Z,0,1,42140864,T,B,0,7368.500000000,2,0,13486,6743,ESM6
2026-06-07T22:00:00.682778382Z,2026-06-07T22:00:00.682109083Z,0,1,42140864,T,B,0,7368.750000000,2,0,12805,6757,ESM6
2026-06-07T22:00:00.683426828Z,2026-06-07T22:00:00.682789117Z,0,1,42140864,T,B,0,7368.750000000,1,0,13507,6761,ESM6
2026-06-07T22:00:00.687883454Z,2026-06-07T22:00:00.686896605Z,0,1,42140864,T,A,0,7368.500000000,5,0,13082,6799,ESM6
2026-06-07T22:00:00.700864935Z,2026-06-07T22:00:00.699999165Z,0,1,42140864,T,B,0,7368.750000000,7,0,14469,6818,ESM6
2026-06-07T22:00:00.734885887Z,2026-06-07T22:00:00.733971849Z,0,1,42140864,T,B,0,7369.250000000,5,0,12939,6846,ESM6
2026-06-07T22:00:00.735931868Z,2026-06-07T22:00:00.735324833Z,0,1,42140864,T,B,0,7369.250000000,1,0,13103,6861,ESM6
2026-06-07T22:00:00.736930657Z,2026-06-07T22:00:00.736188125Z,0,1,42140864,T,B,0,7369.250000000,1,0,13029,6868,ESM6
2026-06-07T22:00:00.737417524Z,2026-06-07T22:00:00.736229613Z,0,1,42140864,T,B,0,7369.250000000,1,0,12607,6870,ESM6
2026-06-07T22:00:00.738376534Z,2026-06-07T22:00:00.737741105Z,0,1,42140864,T,A,0,7369.000000000,1,0,18455,6876,ESM6
2026-06-07T22:00:00.739729679Z,2026-06-07T22:00:00.738969967Z,0,1,42140864,T,A,0,7368.500000000,4,0,13897,6896,ESM6
2026-06-07T22:00:00.740771187Z,2026-06-07T22:00:00.740091083Z,0,1,42140864,T,A,0,7368.500000000,4,0,12937,6921,ESM6
2026-06-07T22:00:00.744446719Z,2026-06-07T22:00:00.743858593Z,0,1,42140864,T,B,0,7368.750000000,1,0,13084,6942,ESM6
2026-06-07T22:00:00.788970582Z,2026-06-07T22:00:00.788276385Z,0,1,42140864,T,B,0,7368.250000000,2,0,13511,6980,ESM6
2026-06-07T22:00:00.789855655Z,2026-06-07T22:00:00.788995509Z,0,1,42140864,T,B,0,7368.250000000,1,0,12481,6996,ESM6
2026-06-07T22:00:00.790455074Z,2026-06-07T22:00:00.789709833Z,0,1,42140864,T,A,0,7368.000000000,1,0,13284,7002,ESM6
2026-06-07T22:00:00.791378558Z,2026-06-07T22:00:00.790641895Z,0,1,42140864,T,B,0,7368.250000000,1,0,12681,7018,ESM6
2026-06-07T22:00:00.823205616Z,2026-06-07T22:00:00.822283647Z,0,1,42140864,T,B,0,7368.000000000,2,0,13148,7070,ESM6
2026-06-07T22:00:00.823906694Z,2026-06-07T22:00:00.823208277Z,0,1,42140864,T,B,0,7368.000000000,2,0,12605,7072,ESM6
2026-06-07T22:00:00.842721214Z,2026-06-07T22:00:00.840668589Z,0,1,42140864,T,A,0,7368.000000000,2,0,14157,7100,ESM6
2026-06-07T22:00:00.842721214Z,2026-06-07T22:00:00.840668589Z,0,1,42140864,T,A,0,7367.750000000,6,0,14157,7100,ESM6
2026-06-07T22:00:00.842721214Z,2026-06-07T22:00:00.840668589Z,0,1,42140864,T,A,0,7367.500000000,7,0,14157,7100,ESM6
2026-06-07T22:00:00.842721214Z,2026-06-07T22:00:00.840668589Z,0,1,42140864,T,A,0,7367.250000000,5,0,14157,7100,ESM6
